Time;Position; Rotation.X; Rotation.Y;FPS; Input;
59499.8964;(-206.7478, 101.5139, -308.5490);267.0001;357.5002;29.9295;;
59499.9304;(-206.7478, 101.5139, -308.5490);267.0001;357.5002;29.9850;;
59499.9634;(-206.7478, 101.5139, -308.5490);267.0001;357.5002;29.9599;;
59499.9964;(-206.7478, 101.5139, -308.5490);267.0001;357.5002;29.9821;;
59500.0304;(-206.8251, 101.5139, -308.5531);267.0001;357.5002;29.9735;;
59500.0634;(-206.8973, 101.5139, -308.5569);267.0001;357.5002;29.9756;;
59500.0974;(-207.0980, 101.5139, -308.5674);267.0001;357.5002;30.0104;;
59500.1294;(-207.3619, 101.5139, -308.5812);267.0001;357.5002;29.9555;;
59500.1634;(-207.5136, 101.5139, -308.5892);267.0001;357.5002;30.0131;;
59500.1964;(-207.8504, 101.5139, -308.6068);267.0001;357.5002;29.9620;;
59500.2294;(-208.2244, 101.5139, -308.6264);267.0001;357.5002;30.0433;;
59500.2634;(-208.4231, 101.5139, -308.6368);267.0001;357.5002;30.0123;;
59500.2974;(-208.8402, 101.5139, -308.6587);267.0001;357.5002;29.9507;;
59500.3304;(-209.2792, 101.5139, -308.6817);267.0001;357.5002;29.9237;;
59500.3634;(-209.5057, 101.5139, -308.6935);267.8001;357.6002;29.9835;;
59500.3974;(-209.9705, 101.5139, -308.7114);268.6001;357.6002;29.9723;;
59500.4304;(-210.4485, 101.5139, -308.7231);268.9001;357.6002;29.9611;;
59500.4644;(-210.6916, 101.5139, -308.7278);268.9001;357.6002;29.9906;;
59500.4974;(-211.1847, 101.5139, -308.7372);269.0001;357.6002;29.9568;;
59500.5304;(-211.6855, 101.5139, -308.7460);269.1001;357.6002;29.9623;;
59500.5644;(-212.1925, 101.5139, -308.7539);269.7001;357.6002;29.9599;;
59500.5974;(-212.4480, 101.5139, -308.7553);270.9001;357.6002;29.9303;;
59500.6314;(-212.9622, 101.5139, -308.7472);271.4001;357.5002;29.9418;;
59500.6644;(-213.4800, 101.5139, -308.7345);271.6001;357.5002;29.9292;;
59500.6974;(-213.7400, 101.5139, -308.7273);271.6001;357.5002;29.9885;;
59500.7314;(-214.2620, 101.5139, -308.7127);271.6001;357.5002;29.9662;;
59500.7644;(-214.7862, 101.5139, -308.6980);271.6001;357.5002;29.9676;;
59500.7974;(-215.0490, 101.5139, -308.6907);271.6001;357.5002;29.9712;;
59500.8314;(-215.5756, 101.5139, -308.6760);271.6001;357.4002;29.9858;;
59500.8644;(-216.1036, 101.5139, -308.6612);271.6001;357.4002;29.9494;;
59500.8974;(-216.3680, 101.5139, -308.6538);271.6001;357.3002;29.9751;;
59500.9315;(-216.8139, 101.5139, -308.6414);271.7001;357.0002;29.9542;;
59500.9645;(-217.1670, 101.5139, -308.6309);271.6001;356.8002;29.9906;;
59500.9975;(-217.3145, 101.5139, -308.6268);271.6001;356.7002;29.9950;;
59501.0305;(-217.5605, 101.5139, -308.6199);271.5001;356.6002;29.9628;;
59501.0645;(-217.7517, 101.5139, -308.6149);271.4001;356.5002;29.9950;;
59501.0975;(-217.8300, 101.5139, -308.6129);271.4001;356.4002;29.9574;;
59501.1315;(-217.9579, 101.5139, -308.6098);271.4001;356.4002;29.9870;;
59501.1645;(-218.0535, 101.5139, -308.6075);271.3001;356.4002;29.9736;;
59501.1975;(-218.0911, 101.5139, -308.6066);271.0001;356.3002;29.9912;;
59501.2315;(-218.1493, 101.5139, -308.6056);270.7001;356.2002;29.9946;;
59501.2645;(-218.1884, 101.5139, -308.6051);270.0001;355.9002;29.9336;;
59501.2975;(-218.1884, 101.5139, -308.6051);269.6001;355.8002;29.9664;;
59501.3315;(-218.1884, 101.5139, -308.6051);269.5001;355.8002;29.9769;;
59501.3645;(-218.1884, 101.5139, -308.6051);269.5001;355.8002;29.9891;;
59501.3975;(-218.1884, 101.5139, -308.6051);269.5001;355.8002;29.9925;;
59501.4315;(-218.1884, 101.5139, -308.6051);269.5001;355.8002;29.9824;;
59501.4645;(-218.1884, 101.5139, -308.6051);269.5001;355.7002;29.9695;;
59501.4975;(-218.1884, 101.5139, -308.6051);269.5001;355.7002;29.9750;;
59501.5315;(-218.1884, 101.5139, -308.6051);269.4001;355.7002;29.9985;;
59501.5645;(-218.1884, 101.5139, -308.6051);269.4001;355.6002;29.9403;;
59501.5995;(-218.1884, 101.5139, -308.6051);269.2001;355.6002;30.0059;;
59501.6325;(-218.1884, 101.5139, -308.6051);269.1001;355.5002;29.8790;;
59501.6655;(-218.1884, 101.5139, -308.6051);269.1001;355.4002;29.9105;;
59501.6985;(-218.1884, 101.5139, -308.6051);269.0001;355.4002;29.9131;;
59501.7315;(-218.2657, 101.5139, -308.6065);269.0001;355.3002;29.9750;;
59501.7655;(-218.4298, 101.5139, -308.6093);269.0001;355.3002;29.9834;;
59501.7985;(-218.5390, 101.5139, -308.6112);269.0001;355.3002;29.9653;;
59501.8325;(-218.8032, 101.5139, -308.6158);268.5001;355.1002;29.9647;;
59501.8655;(-219.1185, 101.5139, -308.6241);267.8001;354.8002;29.9359;;
59501.8985;(-219.2921, 101.5139, -308.6307);267.6001;354.7002;29.9978;;
59501.9315;(-219.6662, 101.5139, -308.6465);267.6001;354.7002;30.0210;;
59501.9655;(-220.0705, 101.5139, -308.6634);267.6001;354.7002;29.9945;;
59501.9985;(-220.2822, 101.5139, -308.6723);267.6001;354.7002;29.9741;;
59502.0315;(-220.7214, 101.5139, -308.6907);267.6001;354.7002;29.9944;;
59502.0655;(-221.1784, 101.5139, -308.7099);267.6001;354.7002;29.9824;;
59502.0985;(-221.4126, 101.5139, -308.7197);267.6001;354.7002;29.9977;;
59502.1325;(-221.8903, 101.5139, -308.7397);267.5001;354.7002;29.9890;;
59502.1655;(-222.3785, 101.5139, -308.7610);266.3001;354.6002;29.9720;;
59502.1995;(-222.6255, 101.5139, -308.7770);264.9001;354.4002;29.9481;;
59502.2325;(-223.1243, 101.5139, -308.8216);264.8001;354.4002;29.9459;;
59502.2665;(-223.6292, 101.5139, -308.8675);264.4001;354.5002;29.9787;;
59502.2995;(-223.8834, 101.5139, -308.8925);263.7001;354.6002;29.9243;;
59502.3325;(-224.3945, 101.5139, -308.9489);263.1001;354.7002;29.9473;;
59502.3655;(-224.8726, 101.5322, -309.0073);262.1001;354.7002;30.0129;;
59502.3995;(-225.1148, 101.5410, -309.0412);257.9001;354.6002;29.9763;;
59502.4325;(-225.6052, 101.5458, -309.1468);251.1001;354.1002;29.9689;;
59502.4655;(-226.0140, 101.5363, -309.2871);244.8001;353.9002;29.9838;;
59502.4985;(-226.1807, 101.5270, -309.3658);242.6001;354.1002;30.0037;;
59502.5315;(-226.4531, 101.5144, -309.5073);242.5001;354.2002;30.0276;;
59502.5655;(-226.6613, 101.5139, -309.6159);241.1001;354.3002;30.0222;;
59502.5985;(-226.7461, 101.5139, -309.6628);234.1001;354.3002;30.0317;;
59502.6315;(-226.8752, 101.5139, -309.7564);227.7001;354.3002;30.0392;;
59502.6646;(-226.9647, 101.5139, -309.8380);223.2001;354.8002;30.0879;;
59502.6976;(-226.9979, 101.5139, -309.8734);219.1001;355.0002;30.1151;;
59502.7296;(-227.0463, 101.5139, -309.9330);214.1001;355.0002;30.1065;;
59502.7636;(-227.0629, 101.5139, -309.9576);211.4001;355.1002;30.1581;;
59502.7966;(-227.0860, 101.5139, -309.9956);211.0001;355.2002;30.1029;;
59502.8306;(-227.0860, 101.5139, -309.9956);210.1001;355.2002;30.1290;;
59502.8636;(-227.0860, 101.5139, -309.9956);209.1001;355.2002;30.0934;;
59502.8966;(-227.0860, 101.5139, -309.9956);208.9001;355.2002;30.0864;;
59502.9296;(-227.0860, 101.5139, -309.9956);208.9001;355.2002;30.0911;;
59502.9636;(-227.0860, 101.5139, -309.9956);208.9001;355.2002;30.1030;;
59502.9966;(-227.0860, 101.5139, -309.9956);208.9001;355.2002;30.0457;;
59503.0306;(-227.0860, 101.5139, -309.9956);208.9001;355.2002;30.0540;;
59503.0636;(-227.0860, 101.5139, -309.9956);208.9001;355.2002;30.0318;;
59503.0976;(-227.0860, 101.5139, -309.9956);208.9001;355.2002;30.0378;;
59503.1306;(-227.0860, 101.5139, -309.9956);208.9001;355.2002;30.0247;;
59503.1646;(-227.0860, 101.5139, -309.9956);208.9001;355.2002;30.0266;;
59503.1976;(-227.0860, 101.5139, -309.9956);208.9001;355.1002;29.9964;;
59503.2306;(-227.0860, 101.5139, -309.9956);208.9001;355.1002;30.0245;;
59503.2646;(-227.0860, 101.5139, -309.9956);211.5001;355.4002;29.9997;;
59503.2976;(-227.0860, 101.5139, -309.9956);218.6001;355.7002;29.9474;;
59503.3306;(-227.0860, 101.5139, -309.9956);223.9001;355.7002;29.9742;;
59503.3646;(-227.0860, 101.5139, -309.9956);226.0001;355.6002;29.9936;;
59503.3986;(-227.0860, 101.5139, -309.9956);230.8001;355.8002;29.9917;;
59503.4326;(-227.0860, 101.5139, -309.9956);238.1001;355.5002;29.9017;;
59503.4666;(-227.0860, 101.5139, -309.9956);242.9001;355.1002;29.8453;;
59503.4996;(-227.0860, 101.5139, -309.9956);249.8001;355.0002;29.8083;;
59503.5346;(-227.0860, 101.5139, -309.9956);258.5001;354.8002;29.8198;;
59503.5666;(-227.0860, 101.5139, -309.9956);264.8001;354.5002;29.7437;;
59503.6006;(-227.0860, 101.5139, -309.9956);266.1001;354.4002;29.8365;;
59503.6336;(-227.0860, 101.5139, -309.9956);270.1001;354.7002;29.8312;;
59503.6676;(-227.0860, 101.5139, -309.9956);276.9001;355.1002;29.8495;;
59503.7006;(-227.0860, 101.5139, -309.9956);280.5001;355.2002;29.8015;;
59503.7346;(-227.0860, 101.5139, -309.9956);280.6001;355.2002;29.8683;;
59503.7676;(-227.0860, 101.5139, -309.9956);280.7001;355.2002;29.8590;;
59503.8006;(-227.0860, 101.5139, -309.9956);280.8001;355.2002;29.8681;;
59503.8336;(-227.0860, 101.5139, -309.9956);280.8001;355.2002;29.8965;;
59503.8676;(-227.0860, 101.5139, -309.9956);280.9001;355.2002;29.9103;;
59503.9006;(-227.0860, 101.5139, -309.9956);281.0001;355.3002;29.9152;;
59503.9346;(-227.0860, 101.5139, -309.9956);281.1001;355.4002;29.9369;;
59503.9676;(-227.0860, 101.5139, -309.9956);281.2001;355.4002;29.9060;;
59504.0016;(-227.0860, 101.5139, -309.9956);281.2001;355.5002;29.8985;;
59504.0346;(-227.0860, 101.5139, -309.9956);281.4001;355.5002;29.9201;;
59504.0686;(-227.0860, 101.5139, -309.9956);281.4001;355.5002;29.8927;;
59504.1016;(-227.0860, 101.5139, -309.9956);281.4001;355.6002;29.8980;;
59504.1356;(-227.0860, 101.5139, -309.9956);281.4001;355.6002;29.9361;;
59504.1686;(-227.0860, 101.5139, -309.9956);281.5001;355.6002;29.9026;;
59504.2016;(-227.0860, 101.5139, -309.9956);281.5001;355.7002;29.8580;;
59504.2346;(-227.0860, 101.5139, -309.9956);281.5001;355.7002;29.9063;;
59504.2686;(-227.0860, 101.5139, -309.9956);281.5001;355.7002;29.9547;;
59504.3016;(-227.0860, 101.5139, -309.9956);281.5001;355.7002;29.9377;;
59504.3346;(-227.0860, 101.5139, -309.9956);281.4001;355.8002;29.9657;;
59504.3686;(-227.0860, 101.5139, -309.9956);281.1001;355.8002;29.9643;;
59504.4017;(-227.0860, 101.5139, -309.9956);281.1001;355.8002;29.9595;;
59504.4347;(-227.0860, 101.5139, -309.9956);281.1001;355.8002;29.9864;;
59504.4677;(-227.0860, 101.5139, -309.9956);281.1001;355.8002;29.9722;;
59504.5017;(-227.0860, 101.5139, -309.9956);281.0001;355.8002;30.0004;;
59504.5357;(-227.0860, 101.5139, -309.9956);280.5001;355.8002;30.0014;;
59504.5687;(-227.0860, 101.5139, -309.9956);279.4001;355.8002;29.9350;;
59504.6017;(-227.0860, 101.5139, -309.9956);277.3001;355.8002;29.9486;;
59504.6357;(-227.0860, 101.5139, -309.9956);273.9001;355.8002;29.9428;;
59504.6687;(-227.0860, 101.5139, -309.9956);269.7001;355.9002;29.9669;;
59504.7017;(-227.0860, 101.5139, -309.9956);262.6001;355.8002;29.9788;;
59504.7347;(-227.0860, 101.5139, -309.9956);253.3001;355.2002;30.0432;;
59504.7677;(-227.0860, 101.5139, -309.9956);244.3001;355.1002;30.0192;;
59504.8007;(-227.0860, 101.5139, -309.9956);241.6001;355.5002;30.0418;;
59504.8337;(-227.0860, 101.5139, -309.9956);241.6001;355.5002;30.0753;;
59504.8677;(-227.0860, 101.5139, -309.9956);241.4001;355.5002;30.0757;;
59504.9007;(-227.0860, 101.5139, -309.9956);241.3001;355.5002;30.0668;;
59504.9337;(-227.0860, 101.5139, -309.9956);241.3001;355.6002;30.0753;;
59504.9677;(-227.0860, 101.5139, -309.9956);241.1001;355.6002;30.0479;;
59505.0007;(-227.0860, 101.5139, -309.9956);240.9001;355.7002;30.0412;;
59505.0337;(-227.0860, 101.5139, -309.9956);240.8001;355.8002;30.0066;;
59505.0667;(-227.0860, 101.5139, -309.9956);240.8001;355.8002;30.0343;;
59505.1007;(-227.0860, 101.5139, -309.9956);240.5001;356.1002;30.0564;;
59505.1337;(-227.0860, 101.5139, -309.9956);240.4001;356.4002;29.9864;;
59505.1677;(-227.1533, 101.5139, -310.0338);240.2001;356.6002;30.0166;;
59505.2007;(-227.2160, 101.5139, -310.0698);239.0001;357.0002;29.9864;;
59505.2347;(-227.3884, 101.5139, -310.1733);236.9001;357.2002;29.9941;;
59505.2667;(-227.6097, 101.5139, -310.3176);235.1001;357.4002;29.9906;;
59505.3007;(-227.7343, 101.5139, -310.4045);234.2001;357.5002;30.0603;;
59505.3337;(-228.0078, 101.5139, -310.6018);232.5001;357.5002;30.0452;;
59505.3677;(-228.3049, 101.5139, -310.8298);231.1001;357.7002;30.0190;;
59505.4007;(-228.4598, 101.5139, -310.9547);230.9001;357.7002;29.9895;;
59505.4347;(-228.7839, 101.5139, -311.2181);229.9001;357.7002;30.0032;;
59505.4667;(-229.1203, 101.5139, -311.5013);227.2001;357.7002;29.9932;;
59505.4997;(-229.2866, 101.5139, -311.6554);226.0001;357.7002;30.0505;;
59505.5337;(-229.6212, 101.5139, -311.9785);225.7001;357.8002;30.0934;;
59505.5667;(-229.9634, 101.5139, -312.3125);223.9001;357.6002;30.0584;;
59505.5997;(-230.1320, 101.5139, -312.4877);223.1001;357.6002;30.0878;;
59505.6377;(-230.4690, 101.5139, -312.8478);223.1001;357.6002;30.1094;;
59505.6667;(-230.8112, 101.5139, -313.2135);223.1001;357.5002;29.6039;;
59505.6997;(-230.9840, 101.5139, -313.3981);223.1001;357.5002;30.0967;;
59505.7337;(-231.3323, 101.5139, -313.7703);223.1001;357.5002;30.0528;;
59505.7667;(-231.6797, 101.5139, -314.1400);223.0001;357.5002;30.0581;;
59505.8007;(-231.8406, 101.5139, -314.3078);221.7001;357.6002;30.0087;;
59505.8337;(-232.1605, 101.5139, -314.6588);220.3001;357.8002;29.9912;;
59505.8667;(-232.4781, 101.5139, -315.0267);220.0001;357.8002;30.0394;;
59505.8997;(-232.6381, 101.5139, -315.2146);219.6001;357.8002;30.0448;;
59505.9337;(-232.9587, 101.5139, -315.5973);219.2001;357.9002;30.0428;;
59505.9667;(-233.2802, 101.5139, -315.9877);219.1001;357.9002;30.0239;;
59505.9997;(-233.4418, 101.5139, -316.1849);219.1001;357.9002;30.0240;;
59506.0337;(-233.7669, 101.5139, -316.5822);218.1001;358.0002;30.0375;;
59506.0667;(-234.0871, 101.5139, -316.9883);214.8001;358.1002;30.0192;;
59506.1007;(-234.2359, 101.5139, -317.2014);210.8001;358.2002;30.0328;;
59506.1337;(-234.5038, 101.5139, -317.6489);208.1001;358.4002;30.0163;;
59506.1678;(-234.7513, 101.5139, -318.1107);204.2001;358.5002;29.9753;;
59506.1998;(-234.8474, 101.5139, -318.3239);199.7001;358.6002;29.9676;;
59506.2338;(-234.9807, 101.5139, -318.6945);193.5001;358.5002;30.0543;;
59506.2668;(-235.0537, 101.5139, -318.9967);186.6001;358.5002;29.9650;;
59506.3008;(-235.0687, 101.5139, -319.1252);182.9001;358.9002;29.9807;;
59506.3348;(-235.0799, 101.5139, -319.3401);181.0001;359.3002;29.9859;;
59506.3678;(-235.0831, 101.5139, -319.5063);178.2001;359.4002;29.9221;;
59506.4008;(-235.0810, 101.5139, -319.5740);177.2001;359.6002;29.9599;;
59506.4338;(-235.0758, 101.5139, -319.6836);177.2001;359.6002;29.9433;;
59506.4678;(-235.0720, 101.5139, -319.7643);177.2001;359.6002;29.9694;;
59506.5008;(-235.0705, 101.5139, -319.7955);177.2001;359.6002;29.9703;;
59506.5348;(-235.0683, 101.5139, -319.8429);177.2001;359.6002;29.9745;;
59506.5678;(-235.0675, 101.5139, -319.8600);178.3001;0.7002;29.9504;;
59506.6008;(-235.0675, 101.5139, -319.8600);180.6001;1.3002;29.9492;;
59506.6338;(-235.0675, 101.5139, -319.8600);182.4001;1.3002;29.9984;;
59506.6668;(-235.0675, 101.5139, -319.8600);183.2001;1.1002;30.0057;;
59506.7008;(-235.0675, 101.5139, -319.8600);186.8001;0.8002;30.0243;;
59506.7338;(-235.0675, 101.5139, -319.8600);192.9001;0.4002;30.0582;;
59506.7668;(-235.0675, 101.5139, -319.8600);199.5001;0.2002;30.0145;;
59506.8008;(-235.0675, 101.5139, -319.8600);202.5001;359.4002;30.0318;;
59506.8338;(-235.0675, 101.5139, -319.8600);206.6001;358.8002;30.0195;;
59506.8678;(-235.0675, 101.5139, -319.8600);209.9001;358.3002;29.9773;;
59506.9008;(-235.0675, 101.5139, -319.8600);210.3001;358.0002;29.9939;;
59506.9338;(-235.0675, 101.5139, -319.8600);211.1001;357.5002;29.9768;;
59506.9678;(-235.0675, 101.5139, -319.8600);212.0001;357.1002;29.9869;;
59507.0008;(-235.0675, 101.5139, -319.8600);212.1001;357.0002;29.9736;;
59507.0338;(-235.0675, 101.5139, -319.8600);212.3001;356.8002;29.9952;;
59507.0678;(-235.1088, 101.5139, -319.9254);213.0001;356.5002;29.9893;;
59507.1008;(-235.1482, 101.5139, -319.9861);213.0001;356.4002;29.9744;;
59507.1348;(-235.2577, 101.5139, -320.1547);213.3001;356.3002;29.9931;;
59507.1678;(-235.4027, 101.5139, -320.3755);214.4001;355.9002;29.9670;;
59507.2008;(-235.4887, 101.5139, -320.5010);215.2001;355.7002;29.9642;;
59507.2348;(-235.6834, 101.5139, -320.7769);215.2001;355.7002;29.9967;;
59507.2678;(-235.8995, 101.5139, -321.0832);215.2001;355.6002;29.9804;;
59507.3018;(-236.0143, 101.5139, -321.2458);215.3001;355.6002;29.9888;;
59507.3358;(-236.2558, 101.5139, -321.5869);215.5001;355.5002;29.9500;;
59507.3688;(-236.5112, 101.5139, -321.9450);217.2001;355.5002;29.9064;;
59507.4018;(-236.6484, 101.5139, -322.1257);219.9001;355.7002;29.9175;;
59507.4348;(-236.9469, 101.5139, -322.4826);220.4001;356.0002;29.9413;;
59507.4688;(-237.2568, 101.5139, -322.8468);220.4001;356.1002;29.9437;;
59507.5018;(-237.4145, 101.5139, -323.0320);220.4001;356.1002;29.9594;;
59507.5348;(-237.7342, 101.5139, -323.4077);220.4001;356.1002;29.9624;;
59507.5678;(-238.0588, 101.5139, -323.7892);220.4001;356.1002;29.9500;;
59507.6028;(-238.2227, 101.5139, -323.9817);220.5001;356.1002;29.9841;;
59507.6358;(-238.5538, 101.5139, -324.3694);220.5001;356.1002;29.9145;;
59507.6678;(-238.8878, 101.5139, -324.7604);220.5001;356.1002;29.9537;;
59507.7018;(-239.0558, 101.5139, -324.9571);220.5001;356.0002;30.0089;;
59507.7348;(-239.3932, 101.5139, -325.3521);220.5001;356.0002;29.9978;;
59507.7688;(-239.7323, 101.5139, -325.7494);220.4001;356.0002;29.9779;;
59507.8018;(-239.9021, 101.5139, -325.9490);220.4001;356.0002;29.9682;;
59507.8348;(-240.2426, 101.5139, -326.3492);220.4001;356.0002;30.0051;;
59507.8678;(-240.5840, 101.5139, -326.7505);220.4001;356.0002;30.0002;;
59507.9009;(-240.7551, 101.5139, -326.9515);220.4001;356.0002;30.0301;;
59507.9349;(-241.0979, 101.5139, -327.3545);220.4001;356.0002;30.0269;;
59507.9689;(-241.4415, 101.5139, -327.7582);220.3001;356.0002;29.9943;;
59508.0019;(-241.6131, 101.5139, -327.9606);220.0001;356.0002;29.9944;;
59508.0359;(-241.9545, 101.5139, -328.3676);219.2001;355.8002;29.9666;;
59508.0689;(-242.2906, 101.5139, -328.7796);218.6001;355.8002;29.9522;;
59508.1019;(-242.4565, 101.5139, -328.9874);218.5001;355.8002;29.9708;;
59508.1359;(-242.7878, 101.5139, -329.4039);218.5001;355.8002;29.9544;;
59508.1679;(-243.1192, 101.5139, -329.8206);218.5001;355.8002;29.9724;;
59508.2019;(-243.2850, 101.5139, -330.0291);218.5001;355.8002;30.0156;;
59508.2349;(-243.6167, 101.5139, -330.4460);218.3001;355.8002;30.0013;;
59508.2689;(-243.9470, 101.5139, -330.8643);218.0001;355.8002;29.9847;;
59508.3019;(-244.1110, 101.5139, -331.0743);218.0001;355.8002;29.9473;;
59508.3349;(-244.4393, 101.5139, -331.4944);218.0001;355.8002;29.9950;;
59508.3679;(-244.7675, 101.5139, -331.9146);218.0001;355.8002;30.0079;;
59508.4019;(-244.9317, 101.5139, -332.1247);218.0001;355.8002;30.0231;;
59508.4349;(-245.2600, 101.5139, -332.5450);218.0001;355.8002;30.0262;;
59508.4689;(-245.5884, 101.5139, -332.9653);218.1001;355.8002;29.9901;;
59508.5019;(-245.7530, 101.5139, -333.1752);218.3001;355.8002;29.9770;;
59508.5359;(-246.0836, 101.5139, -333.5940);218.4001;355.8002;29.9646;;
59508.5689;(-246.4150, 101.5139, -334.0122);218.4001;355.8002;29.9842;;
59508.6029;(-246.5807, 101.5139, -334.2213);218.5001;355.8002;30.0030;;
59508.6359;(-246.9128, 101.5139, -334.6389);218.8001;355.8002;29.8843;;
59508.6689;(-247.2471, 101.5139, -335.0548);218.9001;355.8002;29.9774;;
59508.7019;(-247.4147, 101.5139, -335.2625);218.9001;355.8002;29.9915;;
59508.7349;(-247.7497, 101.5139, -335.6778);218.9001;355.8002;29.9949;;
59508.7689;(-248.0848, 101.5139, -336.0930);218.9001;355.8002;30.0010;;
59508.8019;(-248.2523, 101.5139, -336.3007);218.9001;355.8002;30.0111;;
59508.8349;(-248.5874, 101.5139, -336.7160);218.9001;355.8002;29.9956;;
59508.8689;(-248.9227, 101.5139, -337.1316);218.9001;355.8002;30.0056;;
59508.9019;(-249.0903, 101.5139, -337.3393);218.9001;355.8002;30.0103;;
59508.9359;(-249.4255, 101.5139, -337.7548);218.9001;355.8002;30.0070;;
59508.9689;(-249.7607, 101.5139, -338.1703);218.9001;355.8002;30.0006;;
59509.0019;(-249.9283, 101.5139, -338.3780);218.9001;355.8002;29.9962;;
59509.0349;(-250.2635, 101.5139, -338.7934);218.9001;355.8002;29.9982;;
59509.0689;(-250.5986, 101.5139, -339.2088);218.9001;355.8002;30.0008;;
59509.1019;(-250.7662, 101.5139, -339.4165);218.9001;355.8002;29.9988;;
59509.1349;(-251.1013, 101.5139, -339.8318);218.9001;355.8002;29.9693;;
59509.1689;(-251.4365, 101.5139, -340.2472);218.9001;355.8002;29.9998;;
59509.2019;(-251.6040, 101.5139, -340.4549);218.9001;355.8002;30.0099;;
59509.3099;(-251.9392, 101.5139, -340.8702);218.9001;355.8002;30.0138;;
59509.3169;(-252.7769, 101.5139, -341.9085);218.9001;355.8002;24.5080;;
59509.3519;(-252.9445, 101.5139, -342.1161);218.9001;355.8002;26.7124;;
59509.3859;(-253.2796, 101.5139, -342.5314);218.9001;355.8002;26.8866;;
59509.4189;(-253.4472, 101.5139, -342.7391);218.9001;355.8002;27.1563;;
59509.4529;(-253.7823, 101.5139, -343.1544);218.9001;355.8002;27.4105;;
59509.4859;(-254.1174, 101.5139, -343.5696);217.3001;356.0002;27.6420;;
59509.5199;(-254.2791, 101.5139, -343.7819);216.2001;356.3002;27.8615;;
59509.5529;(-254.5942, 101.5139, -344.2125);216.0001;356.3002;28.0295;;
59509.5859;(-254.9079, 101.5139, -344.6442);215.9001;356.3002;28.2041;;
59509.6189;(-255.0643, 101.5139, -344.8603);215.3001;356.4002;28.4038;;
59509.6530;(-255.3727, 101.5139, -345.2958);214.1001;356.6002;28.5518;;
59509.6860;(-255.6718, 101.5139, -345.7377);212.6001;356.6002;28.6347;;
59509.7200;(-255.8156, 101.5139, -345.9625);212.1001;356.6002;28.7993;;
59509.7530;(-256.0992, 101.5139, -346.4146);211.1001;356.6002;28.9038;;
59509.7860;(-256.3748, 101.5139, -346.8715);209.5001;356.6002;29.0314;;
59509.8200;(-256.5062, 101.5139, -347.1037);207.3001;356.6002;29.1144;;
59509.8530;(-256.7509, 101.5139, -347.5779);206.7001;356.7002;29.2087;;
59509.8860;(-256.9907, 101.5139, -348.0546);206.7001;356.7002;29.3229;;
59509.9190;(-257.1105, 101.5139, -348.2929);206.6001;356.7002;29.3909;;
59509.9530;(-257.3495, 101.5139, -348.7701);206.4001;356.7002;29.4447;;
59509.9860;(-257.5867, 101.5139, -349.2480);206.4001;356.7002;29.4719;;
59510.0200;(-257.7054, 101.5139, -349.4870);206.3001;356.7002;29.5434;;
59510.0530;(-257.9418, 101.5139, -349.9654);206.1001;356.7002;29.5597;;
59510.0870;(-258.1765, 101.5139, -350.4446);205.9001;356.7002;29.6024;;
59510.1190;(-258.2931, 101.5139, -350.6846);205.9001;356.7002;29.6331;;
59510.1530;(-258.5262, 101.5139, -351.1647);205.8001;356.7002;29.7097;;
59510.1860;(-258.7584, 101.5139, -351.6451);205.7001;356.7002;29.7211;;
59510.2200;(-258.8741, 101.5139, -351.8855);205.4001;356.7002;29.7226;;
59510.2530;(-259.1030, 101.5139, -352.3676);205.2001;356.6002;29.7460;;
59510.2870;(-259.3302, 101.5139, -352.8504);204.3001;356.3002;29.7565;;
59510.3200;(-259.4400, 101.5139, -353.0936);203.4001;356.3002;29.7834;;
59510.3530;(-259.6519, 101.5139, -353.5833);202.9001;356.2002;29.8362;;
59510.3870;(-259.8596, 101.5139, -354.0749);202.5001;356.1002;29.8114;;
59510.4200;(-259.9617, 101.5139, -354.3214);202.4001;356.1002;29.8461;;
59510.4530;(-260.1650, 101.5139, -354.8147);202.3001;356.1002;29.8590;;
59510.4870;(-260.3675, 101.5139, -355.3084);202.2001;356.1002;29.8988;;
59510.5200;(-260.4683, 101.5139, -355.5555);202.2001;356.1002;29.8776;;
59510.5530;(-260.6699, 101.5139, -356.0496);202.2001;356.1002;29.9191;;
59510.5870;(-260.8715, 101.5139, -356.5436);201.9001;356.1002;29.9168;;
59510.6200;(-260.9710, 101.5139, -356.7912);200.8001;356.0002;29.8759;;
59510.6530;(-261.1606, 101.5139, -357.2900);199.0001;355.8002;29.9170;;
59510.6870;(-261.3343, 101.5139, -357.7946);198.7001;355.8002;29.9194;;
59510.7200;(-261.4198, 101.5139, -358.0473);198.7001;355.8002;29.9318;;
59510.7530;(-261.5909, 101.5139, -358.5527);198.7001;355.8002;29.9681;;
59510.7870;(-261.7620, 101.5139, -359.0582);198.3001;355.8002;29.9624;;
59510.8200;(-261.8459, 101.5139, -359.3116);197.1001;355.8002;29.9437;;
59510.8540;(-262.0029, 101.5139, -359.8219);196.0001;355.6002;29.9525;;
59510.8870;(-262.1501, 101.5139, -360.3350);195.4001;355.6002;29.9376;;
59510.9200;(-262.2211, 101.5139, -360.5923);194.1001;355.5002;29.9344;;
59510.9540;(-262.3511, 101.5139, -361.1100);191.8001;355.4002;29.9486;;
59510.9870;(-262.4605, 101.5139, -361.6336);190.6001;355.4002;29.9474;;
